,id,lat,lng
176,176,59.9396697,30.368226867624198
177,177,59.830619299999995,30.1928276
178,178,59.8985115,30.278625
179,179,59.8878914,30.272207819981602
180,180,59.84571065,30.2254922073785
181,181,59.85227389999999,30.248216600000003
182,182,59.89279355,30.2623235559719
183,183,59.71263595,30.4126365120013
184,184,59.84486835,30.2769291145995
185,185,59.8356584,30.263261394025697
186,186,,
187,187,59.852939299999996,30.4725351
188,188,59.85693025,30.308467624917103
189,189,59.85070515,30.3284153993642
190,190,59.834959999999995,30.3146499198778
191,191,59.9256063,30.286075300000004
192,192,59.99900765,30.2022335352282
193,193,59.946607799999995,30.359633399999996
194,194,59.98873965,30.194793782221197
195,195,59.9424131,30.328263699999997
196,196,59.918827799999995,30.303369099999998
197,197,59.991556700000004,30.210657803015
198,198,59.99880085,30.194007154776102
