4372,,
4373,59.9571677,30.3109559
4374,59.9470463,30.3832037
4375,59.9113341,30.2762047
4376,60.0253041,30.4239821175096
4377,59.9466497,30.3566967
4378,59.87674805,29.9463111460223
4379,59.8283048,30.5145642
4380,59.838869,30.1298765019888
4381,60.0445808,30.377869
4382,59.936408,30.3807114
4383,59.9889589,30.3426414
4384,60.0587191,30.3062572
4385,59.9741645,30.3962251045676
4386,59.9249309,30.35105
4387,59.9317023,30.3457847
4388,59.9408399,30.3407454
4389,59.9284721,30.3147979
4390,59.89458945,30.2733760443625
4391,59.8528318,30.2588128010283
4392,59.8963208,30.2803182272615
4393,59.84662645,30.25567345
4394,59.8285545,30.2013912321644
4395,59.8996908,30.28301025
4396,59.890398,30.272599
4397,59.85352945,30.2446485143473
4398,59.8579924,30.2395216
4399,59.6839311,30.4689088
4400,,
4401,59.722785,30.4262924
4402,59.9434886,30.226319
4403,59.9308079,30.313158759202
4404,59.89561055,29.81184535
4405,59.8277328,30.518338624507
4406,59.88262155,30.4561238792763
4407,59.8935463,30.43633915
4408,59.87032,30.4467638
4409,59.8938487,30.4366970867905
4410,60.0163316,30.322099
4411,60.0162803,30.3177791
4412,59.9058395,30.3188221
4413,60.098183,29.9778858202001
4414,59.8790926,30.274899872005
4415,60.0512713,30.339619
4416,,
4417,,
4418,59.93408975,30.3799231974501
4419,60.0418736,30.3218982
4420,60.1020402,29.9681742
4421,59.9046737,29.7693909
4422,59.9661509,30.3469815286231
4423,,
4424,59.9462737,30.2241149737172
4425,59.9500195,30.2248255
4426,,
4427,59.93570755,30.2469298042542
4428,59.8386589,30.2541655896016
4429,,
4430,59.722256,30.415731
4431,,
4432,60.01271505,30.3279458354059
4433,60.0178992,30.2310623122503
4434,59.97828005,30.4262619603681
4435,59.8524627,30.1406923
4436,59.74884015,30.5730518047719
4437,59.9186683,30.4898914
4438,60.0273545,30.3735883433685
4439,59.8571518,30.2121338
4440,59.8909863,29.8053679
4441,60.0273671,30.43030505
4442,59.89271945,30.2670170883744
4443,59.7170581,30.4055406
4444,60.0164064,30.372947843635
4445,59.8501385,30.2693601
4446,,
4447,59.9375353,30.4959712
4448,,
4449,59.82704775,30.4142956219327
4450,59.908026,29.7810719925059
4451,59.85491785,30.250073930278
4452,59.97375795,30.2619090104059
4453,59.9130254,30.2861338629228
4454,60.0310446,30.417687
4455,59.8438683,30.2610656029341
4456,60.0159756,30.3174107
4457,,
4458,59.85407515,30.2625141017617
4459,60.0017933,30.3268974
4460,59.7376402,30.08214605
4461,,
4462,60.01392095,30.3097871245202
4463,60.03810525,30.418903587587
4464,59.8600752,30.2523154
4465,60.03218505,30.1480357551157
4466,,
4467,60.0162602,30.3722225390226
4468,59.83246375,30.2530251224741
4469,,
4470,59.8543501,30.4749753249693
4471,60.0364874,30.2465183
4472,59.8826916,30.4853002
4473,59.9572426,30.3136003
4474,59.9292689,30.2852785
4475,59.9024012,30.4690851
4476,60.00099135,30.1438815
4477,59.94280785,30.3649779040035
4478,59.74014185,30.0864610846204
4479,59.83356785,30.1509195250628
4480,60.01673345,30.3769544115872
4481,59.9548815,30.4827494
4482,59.7742963,30.5956686
4483,60.0038447,30.3403514887419
4484,59.83614665,30.2564260445946
4485,60.1932976,29.6570322
4486,59.8497954,30.3106172
4487,59.8417999,30.2628682493207
4488,59.920203,30.280664
4489,60.0523906,30.3282951
4490,59.85312605,30.2956556840163
4491,60.0105941,30.2576648
4492,59.8689268,29.8671661
4493,59.7192013,30.0823752268348
4494,59.9195019,30.4354037264424
4495,60.1935204,29.7221332
4496,59.86925635,29.9121776
4497,59.8555929,30.3065207
4498,60.05103425,30.3091808064484
4499,,
4500,59.73770595,30.5670301711422
4501,,
4502,59.83414735,30.1974557227941
4503,,
4504,59.8491822,30.1574025538018
4505,59.96550245,30.34663395
4506,59.8700443,29.8444771
4507,59.83722485,30.3541633685533
4508,59.7436191,30.0844022736996
4509,59.740428,30.0906130366746
4510,59.7307568,30.5882494
4511,,
4512,60.0253607,30.2209183
4513,59.9179532,30.2911804242859
4514,60.1103109,30.2479793820242
4515,59.7280538,30.4087539
4516,,
4517,59.93706345,30.4804086
4518,,
4519,59.855921,30.3059778
4520,59.9695316,30.4051186
4521,60.01614405,30.3715082565036
4522,59.72108425,30.39931645
4523,59.898999,29.7759574588726
4524,59.8248219,30.1821650521333
4525,59.70454495,30.3896071991081
4526,60.00326885,30.2438752856323
4527,59.88674995,30.4299721218655
4528,59.9527789,30.4153015
4529,60.053604,30.0048831743316
4530,59.8415353,30.3340174468903
4531,,
4532,60.0796464,29.9611041
4533,60.0134827,30.3269957231515
4534,,
4535,59.9505488,30.2371009203569
4536,59.9682907,30.2504151
4537,,
4538,,
4539,59.9206584,30.3697128
4540,60.0745629,30.2940242699862
4541,60.00554155,30.34849643119
4542,59.9825103,30.4050935097856
4543,59.9349345,30.4422836
4544,59.832816,30.2116918758333
4545,59.74186945,30.5925770103063
4546,59.9473237,30.3620015658832
4547,59.8596262,30.194448
4548,60.0315125,30.3224660258617
4549,59.8678565,29.9132656263699
4550,,
4551,,
4552,59.9149041,30.4740106
4553,59.95136,30.4970141200946
4554,59.7439862,30.59371
4555,,
