,lat,lng
5114,59.9339565,30.380666700000006
5115,60.04924895,29.97755855
5116,59.7032904,30.3907105662411
5117,59.9918203,30.3070911
5118,59.9329419,30.2394143
5120,59.9389623,30.3495627
5122,60.0334563,30.2964048652316
5123,59.86331920000001,30.3120174512606
5124,60.05441075,30.311728133257798
5125,59.9014055,30.4629609
5126,59.8513676,30.4117581
5127,59.8321812,30.1853657
5128,59.9555878,30.326510100000004
5129,59.9384889,30.3549152
5130,59.8550698,30.47594310000001
5131,59.9206659,30.3051075
5132,59.83860229999999,30.1744607
5133,60.0023793,30.337938399999995
5134,60.0428444,30.398847216714696
5135,59.9144829,30.3145725
5136,59.722589,30.080805157897807
5137,59.9208355,30.3426092
5138,59.68867725,30.4301148
5139,60.0109289,30.407969800000004
5141,59.83727460000001,30.2545306498764
5144,59.721976,30.4056577
5145,60.0154723,30.360212069561
5146,60.02599470000001,30.300279517916398
5147,59.84694315,30.35682525
5148,60.02914435,30.287102689075603
5149,59.8384034,30.2287128540393
5150,59.8485925,30.255486339637297
5151,59.86480210000001,30.354864739547
5153,59.9578139,30.476416266708398
5154,60.01392095,30.3097871245202
5155,59.85362825,30.248383052489
5156,60.0170422,30.375180324751398
5157,60.0061948,30.23107065
5158,60.05006850000001,30.3460798
5159,59.9199983,30.3712392
5160,59.95261239999999,30.489431151964002
5161,60.0267611,30.30352245
5162,60.02555285,30.3684973203512
5163,59.85613405,30.303934019512702
5164,59.86456020000001,30.5126458
5165,59.8401919,30.501396477411397
5167,59.83185235,30.4016118301792
5168,59.87181305,30.3072833
5170,59.8632003,30.4125173483604
5171,59.96324300000001,30.4018310957992
5172,60.01426345,30.4017070996619
5173,59.85532579999999,30.194762151406398
5174,60.02540785,30.418775577231003
5176,60.03530375,30.2425146637156
5177,60.2112169,29.70963265
5178,59.8766938,29.890928862884497
5179,59.82856305,30.15891275
5180,59.83954960000001,30.1507229739716
5181,59.8424803,30.2511152
5182,59.82994885,30.149072787786004
5184,60.0054792,30.2265652592105
5185,59.9463001,30.4144816
5186,59.9898716,30.303611199999995
5187,59.8300496,30.1663221379177
5188,59.86419025,30.3417089993642
5190,59.95465605,30.4168480597541
5191,59.83722950000001,30.253320620704798
5192,59.8653829,30.2734716243783
5193,59.9800973,30.3537034815017
5194,59.7039769,30.381239706170398
5195,59.9979412,29.7648691002098
5196,59.90974835,29.774564316062694
5197,59.8256688,30.1536344930272
5198,60.0479306,30.383657388425302
5199,59.9210073,30.3605772665713
5200,59.74217760000001,30.1016463
5201,59.8685872,30.449118834984198
5202,59.91674345,30.349599
5204,59.93097579999999,30.344835
5205,59.85554435,30.2557817
5206,59.84209205,30.3453887905683
5207,60.0905747,29.9535427
5209,60.04145695,30.398997446153803
5210,59.97633515,30.4009625685143
5211,60.0442326,30.352487262439
5212,59.9265454,30.3277881
5213,59.93748100000001,30.3837364
5214,60.04187695,30.3133309670161
5215,59.82917005,30.330389832719803
5217,59.97565425,30.396121954541396
5218,59.98418495,30.4068810982309
5219,59.7341667,30.5825184
5220,59.8601807,30.3281349
5221,60.01212065,30.3524774940657
5222,59.7357001,30.0904828
5223,59.9118541,30.345368493514
5224,59.84224820000001,30.2524042
5225,59.86788410000001,30.3949268377246
5227,59.927971,30.3737525
5228,59.8678909,30.4133575282165
5229,59.684853,30.433264
5230,59.8747083,29.9460348
5231,59.84812410000001,30.243105100000005
5233,60.06050160000001,30.291882630830802
5234,59.96956475,30.2715050882618
5235,59.99423285,29.77995945
5236,59.92040435,30.4432008323442
5237,59.93710655,30.3839619108685
5238,59.95345920000001,30.497512
5239,59.8364159,30.201785726521106
5240,59.9557478,30.357825899999995
5241,59.84255235,30.3125907780617
5242,59.9245243,30.3542092
5243,59.909278,30.312517
5245,59.93315250000001,30.3014605
5246,59.9530067,30.295637269851603
5247,59.845314,30.2499876
5248,59.95279095,30.301767473260004
5249,59.9556401,30.415941720971798
5250,59.83854355,30.2576290552143
5251,59.73082575,30.584741917806202
5252,59.95345515,30.461741536872
5253,59.7493564,30.5906595
5255,59.93045565,30.405875121195606
5256,59.84983515,30.384414505942196
5257,59.85220005,30.0350863
5258,59.97274820000001,30.3151028
5259,59.9848129,30.3333721
5260,59.7074541,30.4086432
5261,59.98115815,30.349249874650607
5262,59.70721629999999,30.4156831
5263,59.814171400000006,30.5731955
5264,59.92601180000001,30.4069262708919
5265,59.73365185,30.5891378317383
5266,59.9084321,30.3466053
5267,60.0465675,30.393002553403306
5268,59.87844835,30.320877641760998
5269,59.85726775,30.4750895077876
5270,59.8569392,30.4757284
5272,59.86439005,30.468801168103298
5274,59.7218085,30.3992827
5276,60.0506105,30.3246125
5279,59.7183337,30.4041934
5280,59.7455184,30.606303480193898
5281,59.8746535,30.300375690521
5282,59.8854972,30.3577720787913
5283,59.72170665,30.40098885
5284,59.9753674,30.31589175
5285,59.874903,29.8381711
5286,60.0024782,30.3957642762545
5288,60.01314805,30.4212452915527
5289,59.8997376,30.361133
5290,60.0100812,30.4313149801023
5291,59.8754945,30.3151852
5292,59.95322805,30.41688505
5293,59.88516925,30.356201019755396
5294,59.9084473,30.3402994952775
5295,59.9252154,30.4153072
5296,59.73925005,30.611245790808606
5297,59.74272239999999,30.6086395181985
5298,59.85908215,30.3252664942636
5299,59.91117270000001,30.30139195
5300,59.95645699999999,30.473588524243002
5301,59.86892679999999,29.8671661
5302,59.9135594,29.7741423808612
5303,59.9843046,30.5230844
5304,59.9428706,30.4947341
5306,59.9596438,30.3177769
5307,59.77179365,30.596891209177798
5308,59.85087530000001,30.3169284
5309,59.84099395,30.3817703190652
5311,59.93429920000001,30.2969898
5312,59.92469079999999,30.317919
5313,59.92537765,30.305780073251
5314,59.8720569,30.263527477414694
5315,59.9890155,29.7874383792695
5316,59.9962677,29.7585399
5317,59.84642505,30.2630301268243
5318,59.97222410000001,30.3085828065272
5319,59.98606329999999,29.783281899999995
5320,59.927702,30.3079872
5321,59.917835,30.291723200000003
5322,59.9107441,30.2763567
5323,59.85685970000001,30.25278465
5324,59.92825075,30.284911835924
5325,59.99067320000001,29.7897503
5326,59.91460105,30.327000447683
5327,59.8365819,30.5151745941144
5328,60.00183625,30.2395732476191
5329,59.91979,30.4734516
5330,59.9082147,30.4290803245455
5331,59.99990089999999,30.283582300000006
5332,59.95613745,30.306246703542104
5334,59.880736,30.4840463861761
5335,59.9551485,30.3301284
5337,59.7388993,30.0817971682377
5338,59.8561088,30.1775034011687
5339,59.85768945,30.4750960677375
5340,59.92154215,30.48957935
5341,59.9218514,30.31151435
5342,59.90512785,29.805142419988197
5343,59.99309725,29.7604933227453
5345,59.8971605,30.2775799
5346,59.91793035,30.2935294684982
5347,60.0882954,30.363441
5348,60.0162666,30.334475647282602
5349,60.23693100000001,29.696161
5350,59.88440309999999,30.4764963154295
5351,59.8406206,29.9427343
5352,59.7881111,30.146239477416202
5353,59.96002885,30.4202162
5354,59.93594820000001,30.3616014
5355,59.87915065,30.270631025807802
5357,59.9990822,29.767557
5358,59.99138255,29.7920207492383
5359,59.87698760000001,30.319100899999995
5360,59.8869505,30.318098
5361,59.9193263,30.2910528
5362,59.9359717,30.3605552
5363,59.6848081,30.424961149382806
5365,59.73058029999999,30.418739341841
5366,59.87207165,30.3243083481883
5367,59.85850505,30.2945279399385
5368,59.87098105,30.4044635773409
5369,59.8016929,30.3709462537858
5370,59.8822519,29.8652574
5371,59.88218205,30.466995466748
5372,59.85549739999999,30.3322625
5373,59.95626205,30.3023676008524
5374,60.09284955,29.9642564007476
5375,59.9296562,30.3473134
5376,59.84994,30.3303784
5377,59.9725421,30.4303943295789
5378,59.8600233,30.3574777
5380,59.9515249,30.2968547
5381,59.92634920000001,30.377087300000003
5382,59.8656546,30.27615655
5383,59.8963524,29.8111421565909
5384,59.983208,30.344580283709107
5385,59.93965785,30.3639011435226
5386,59.8747083,29.9460348
5387,59.9282848,30.37768
5388,59.9412,30.3551069
5389,59.9296448,30.3679623
5390,59.95920125,30.3434611090269
5391,59.91709495,30.347062991283803
5393,59.935066000000006,30.3755302
5394,59.9376806,30.3913398012179
5396,60.0170065,30.4192052590555
5397,59.93489645,30.380084265166804
5399,59.72688155,30.448703181367602
5400,59.95269305,30.2557682627224
5401,59.6821213,30.457703
5402,59.9551415,30.289227624106694
5403,59.9244296,30.346975399999994
5404,59.9353571,30.360469899999995
5405,60.10020995,29.9586946727247
5407,59.91057635,30.2826175549703
5408,59.9280404,30.3179343
5409,60.01247885,30.370494607357607
5410,59.90098515,30.36705925
5411,59.9328954,30.3718521350518
5412,60.03540375,30.4307945504632
5413,59.97171275,30.392511678572006
5414,59.86070555,30.477019146583398
5415,59.9859191,30.349014
5416,59.9216903,30.3529565
5418,59.9449691,30.3939079
5419,59.9373693,30.3630572
5420,59.7459438,30.60484965
5421,59.9244524,30.4766644414961
5422,60.04327155,30.41226188896
5424,59.896722,30.269278382508503
5425,59.9578859,30.3188694
5426,60.1976764,29.664849600000004
5427,60.04281275,30.421122470036398
5428,59.8671284,30.277812988698606
5429,59.83659300000001,30.2546542
5432,59.9214644,30.3184382
5435,59.932107,30.2978662
5436,59.96584059999999,30.3814552492138
5438,59.9413458,30.3551093
5439,59.9456872,30.3825499
5440,60.02972155,30.4235722859613
5441,59.9229045,30.330066
5442,59.9623945,30.3021317640513
5443,59.9265911,30.377558
5444,59.9368978,30.353009000000004
5445,59.94208440000001,30.378841244007006
5446,59.9160255,30.3289918
5447,60.0021795,29.7667642014572
5448,59.92089670000001,30.358764809140002
5449,60.0371172,30.418334778996897
5450,59.9591038,30.2995878996765
5451,59.9422786,30.322995
5453,59.8800933,30.2741405798492
5454,59.8927985,30.2682012983394
5455,59.8259252,30.2135247982432
5456,59.89705835,30.2629670934622
5457,59.8285197,30.2130460026612
5458,59.8871063,30.2748908447928
5459,59.84930865,30.2350253134967
5460,59.97277715,30.386770737811602
5461,59.85355060000001,30.25748155
5462,59.7221743,30.4227704
5463,59.721976,30.4056577
5464,59.665539,30.2579
5465,59.720322,30.4098066
5466,59.8446912,30.277896548776106
5467,59.89728760000001,30.4126019
5468,59.85026945,30.3861322413817
5469,59.90384920000001,30.3205709
5470,59.8898365,30.420505191486306
5471,59.86931215,30.4485257784269
5472,59.84243865,30.36529882435
5473,59.86966305,30.3602743052895
5474,59.86423625,30.45095025
5475,59.86769690000001,30.4628803
5476,59.83925985,30.3834287646923
5477,60.00927315,30.3233348534096
5478,59.86831845,30.4379109454368
5479,59.9056445,30.3189391
5480,59.8933368,30.4316173641892
5481,59.8346802,30.345111300000006
5482,59.79994155,30.3999648
5483,60.09902845,29.9755687543911
5485,59.99842035,30.2153873186345
5486,59.9323414,30.3762131
5487,60.0405655,30.3267832
5488,60.1015374,29.9688195699597
5489,59.9269396,30.375482
5490,59.9335306,30.346881300000003
5491,59.9335306,30.346881300000003
5492,60.01998005,30.00496275
5493,60.0043821,30.2409037398148
5494,59.91003495,29.7804245698494
5496,59.84987615,30.2033498961653
5497,59.847374,30.3811113
5498,59.7166951,30.289311100000006
5500,59.86164945,30.3409688899053
5501,59.84290465,30.274939479529
5502,59.8822519,29.8652574
5503,59.83775475,30.2544853901236
5504,59.85446865,30.2167414124171
5505,59.924658,30.35088
5507,59.97160275,30.319192350503503
5508,60.04724745,30.3229568482545
5509,60.04135375,30.4166708153822
5510,60.0073816,30.2008458
5511,59.74871629999999,30.580058194850306
5512,59.8481404,30.279457749180608
5513,59.7164136,30.4268393
5514,60.05848675,30.288972652387198
5515,59.91358125,30.355015842200107
5516,59.73027755,30.41773455
5517,59.8753108,30.271255900373202
5518,59.8378769,30.3391071
5519,59.73371949999999,30.3946517
5520,60.01562965,30.4118232792751
5521,59.998195,29.7653234010994
5524,59.91421385,29.772131800000004
5525,59.74284165,30.6130891
5526,59.9612917,30.3305553838106
5527,59.78442385,30.1471798512433
5528,60.07617855,29.9733673
5530,59.9964797,30.357667840229997
5531,60.00420379999999,30.2959649
5532,59.85083589999999,30.190902359669
5533,59.97288595,30.3912212660532
5535,59.84734865,30.315396600000003
5536,59.73240375,30.5879069262328
5537,59.7314331,30.4167678
5538,59.9898259,30.31657365
5539,59.9972559,30.2028544
5540,59.938564,30.4830204240453
5541,59.7204311,30.4205839
5542,59.98252040000001,30.378730128426
5543,59.917265500000006,30.352934
5544,59.71808670000001,30.4286581
5546,59.89871089999999,30.46412205
5547,59.8608692,30.1847768
5548,59.94213520000001,30.471324100000004
5549,59.9547748,30.4159196
5550,59.82990325,30.2274742
5551,60.05500705,30.311379546198395
5552,59.93287120000001,30.3641821
5553,59.96474995,30.293243103765306
5554,59.9150071,30.3127859998832
5556,59.8476068,30.4067624078534
5557,59.9825978,30.411909690714307
5558,60.01826905,30.2431088090967
5559,59.86789930000001,30.441509000000003
5560,59.7433182,30.57486265
5561,59.92094889999999,30.3569238
5562,60.00557190000001,30.3367571653458
5563,59.8372698,30.145861100000005
5564,60.03525675,29.9862302608464
5565,59.8547111,30.186166
5566,59.86260345,30.31247695
5567,59.7303039,30.41065255
5568,59.9184379,30.353222652652196
5569,60.0247417,30.2382911
5570,59.9043596,30.290598100000004
5571,59.95404895,30.3295874216767
5572,59.7236509,30.4082054
5573,59.846175,30.266244100852102
5574,59.95133585,30.3030774946199
5575,59.8448529,30.3306696
5577,59.98597779999999,30.2359425
5578,59.9578189,30.48591555
5579,60.03405155,30.4095291306495
5580,60.08108075,29.9626499453154
5581,60.0279158,30.219108895541396
5582,60.0429254,30.4173861600533
5583,60.00680210000001,30.256066
5584,59.8502341,30.3571928756501
5585,59.68885975,30.429281587654906
5586,59.84374725,30.3330805702881
5587,59.95720015,30.4832461676796
5588,59.9194146,30.2885325
5589,60.0916769,29.9509796757987
5591,59.9178428,30.352704100000004
5592,60.10313420000001,29.949955
5593,60.00318670000001,30.2586680380579
5594,59.9210208,30.3563471
5595,59.73470515,30.610605953008104
5596,59.7436639,30.0854149493523
5597,59.89682545,30.426684121717898
5598,59.94216160000001,30.2336480362924
5600,59.95209205,30.4106651510149
5601,59.9468071,30.4151836
5603,59.7024002,30.3923033934413
5604,59.9110486,30.4979355443558
5605,59.8808185,29.9018426
5607,59.84657725,30.358528725650807
5608,60.1116876,30.249531722413806
5609,59.96135805,30.3031525762482
5612,59.8557826,30.2490355087725
5613,59.9281948,30.3537654
5614,59.9214644,30.3184382
5615,59.92894875,30.4750171561556
5616,60.196379,29.702313300000004
5617,59.95136,30.4970141200946
5618,59.91795179999999,30.2963642
5619,59.9211498,30.30791810000001
5620,60.0910298,29.9643955
5621,59.94081295,30.2312546035896
5622,60.0263718,30.2230099601998
5623,59.74324095,30.602878673558397
5624,59.98333570000001,30.404551142833
5625,60.00543275,30.3504387322561
5626,59.919115100000006,30.3089414
5627,59.90399905,30.27682765
5628,59.86336425,30.397934223733802
5629,59.95300775,30.2969136
5630,59.91990420000001,30.2946251
5631,59.72808660000001,30.415329758607307
5632,59.9290548,30.311312
5633,59.98215079999999,30.3358543
5634,59.81375515,30.2920358520692
5635,59.79675295,30.5149585635361
5636,59.9299855,30.4075225263308
5637,59.8119517,30.299419496325694
5638,60.01525895,30.337947223041702
5639,59.8540419,30.0330453
5641,59.8133297,30.292223053986106
5642,59.95563885,30.4406512615789
5644,59.85070065,30.0527818
5646,59.8709175,30.4303269
5647,59.8960493,30.414666944348504
5648,59.8790696,30.4354423
5649,59.860837,30.3086305488307
5650,59.929609,30.3206053
5651,59.8513424,30.368582680082607
5652,59.9260064,30.4129904223391
5653,59.91689085,30.346431260826602
5654,59.74326545,30.568775846996694
5655,60.06068245,30.3112975954711
5656,59.98292560000001,30.407498600000004
5657,59.7470715,30.6134732
5658,59.71733445,30.407620315064307
5659,59.7224939,30.4031686482025
5660,59.95750075,30.41407525
5661,59.85489405,30.3345249
5662,59.95264405,30.410531282915503
5663,59.87017185,29.8614337056295
5664,59.72450129999999,30.405847006195692
5665,59.8621593,29.924777778340697
5666,59.9963725,30.4316811459645
5667,59.89466155,29.804472261714
5668,59.87495505,30.3047518885201
5669,59.8631265,30.3681311158297
5670,59.9138559,29.773744088719692
5671,59.936003,30.3380182
5672,59.9158938,30.3146816
5673,59.9019895,29.7751062320081
5675,59.896244,29.7707684734889
5676,59.8487167,30.3170749
5678,59.85068425,30.2662840985006
5679,59.8784834,30.3799807759597
5680,59.84395920000001,30.3877141
5681,59.87007045,29.9182491411574
5682,59.95501885,30.4906681655362
5684,59.93853985,30.487671515622395
5687,59.985151,30.5221843273369
5688,59.91530279999999,30.3007201377445
5689,59.93691855,30.245818312860997
5690,59.91966039999999,30.3053894
5692,59.91253565,30.2882585365872
5693,59.92063020000001,30.2815265020089
5694,59.95708985,30.3309171520896
5695,59.85335720000001,30.2299912651975
5697,59.92558399999999,30.2810815
5698,59.92003295,30.2784345793297
5699,59.8756206,30.261663777141198
5701,59.90552460000001,30.4582284
5702,59.9511669,30.3057408
5704,59.9620302,30.3079344
5705,59.8502183,30.198251401579
5707,59.99039545,30.216233971356893
5708,59.9491931,30.3030563
5709,59.96031995,30.417989165310804
5710,59.87969685,30.478468702165106
5711,59.90562415,30.352855303169303
5712,59.87963055,30.464393788337198
5713,59.91421010000001,30.3438675
5714,59.88698839999999,30.351289690995998
5715,59.98877710000001,30.303371
5718,59.87611495,29.895111473913804
5719,59.9272848,30.317303000000006
5721,59.88965765,30.2647439289798
5722,59.8890497,30.485944
5723,59.7361797,30.6200172573878
5724,59.913673,30.2921327
5725,59.9227538,30.284992300000006
5726,59.8947539,30.4665414982097
5728,59.828942700000006,30.1476639250525
5729,59.86408470000001,30.3435735
5730,59.9957016,30.3547765100314
5731,59.73816235,30.419196600000006
5732,59.9852149,30.283546326844398
5733,59.900887,30.4270032
5734,59.92389770000001,30.295723100000004
5735,59.921851,30.2863491
5736,59.9132348,30.3160837
5737,59.91138670000001,30.3180332
5738,59.90921170000001,30.3128336
5739,59.9238181,30.2848955
5740,59.962029,30.275555
5741,59.9327166,30.3714961
5742,59.9381114,30.3759955
5743,59.9425794,30.344998200000006
5745,59.9220283,30.4422396
5746,59.96552190000001,30.3277714
5747,60.0548257,30.0021419469148
5748,59.929078,30.370854
5749,59.91330210000001,30.280401300000005
5750,59.91943489999999,30.4838550901408
5751,59.8683794,30.272427375
5752,59.9341312,30.362079
5753,60.01346410000001,30.243500749581298
5755,60.0387706,30.3657379066191
5756,59.958678000000006,30.307339
5757,59.9511418,30.3027649
5758,59.8363731,30.260606330508494
5759,59.9448306,30.3484298
5760,59.9639109,30.300991825595894
5761,59.9343993,30.3721011
5762,59.72804470000001,30.0692076
5764,59.9301682,30.387571218067304
5765,59.9114009,30.3081974
5766,59.9467598,30.343519
5767,59.959138,30.312949
5768,59.9169049,30.323614605918998
5769,59.9110279,29.7964122
5770,59.8935998,30.487724172986397
5771,59.92552825,30.3717483121524
5772,59.95621535,30.290399201658893
5773,59.94551245,30.290360424142605
5774,59.89753585,30.4945804
5775,60.015709,30.3913286327567
5776,60.19733295,29.67586165
5777,59.8591306,30.159803000000004
5778,59.9207533,30.3118412
5780,59.9314498,30.3209035
5781,59.9180866,30.2853209261667
5782,59.922601,30.448693112691693
5784,59.9228317,30.3301768
5785,59.91137405,30.2783157119659
5786,59.93739100000001,30.3621069
5787,59.9554866,30.2965645
5788,59.90016735,29.8126354315129
5789,59.89127775,30.422437353871
5790,59.9395059,30.3428322
5792,59.74495925,30.0845832928401
5793,59.93841875,30.3636753160207
5794,59.90958910000001,30.274852600000006
5797,59.935877100000006,30.3432624
5799,59.93625770000001,30.3357517
5800,59.87128165,30.2608622714968
5801,59.9657738,30.404395505113
5802,59.87043035,30.264300118028107
5803,59.8890441,30.276442284042698
5804,59.8691861,30.2653067
5805,59.8258337,30.208998699999995
5806,59.72253120000001,30.4090811
5807,59.84400235,30.331545035920897
5808,59.8503832,30.3356575
5809,59.8690525,30.3833457
5810,59.86072755,30.318780925467802
5811,59.88779649999999,30.42575455
5812,59.8602155,30.478254600000003
5813,59.9238053,30.2929712
5814,59.92236800000001,30.4965863093672
5815,59.8912132,30.4310617132565
5816,59.8892615,30.426508
5817,59.83483445,30.3864793242798
5818,59.8908019,30.4102122
5819,59.8487495,30.382937849710107
5820,59.916273,30.3566197
5821,59.90429870000001,30.3249267
5822,59.7520342,30.3126818750549
5823,59.8936243,30.4208652013982
5824,59.8737073,30.4459334
5825,59.88813015,30.350906744447197
5826,59.9223058,30.2840182114915
5828,59.9245978,30.288351
5829,59.9953572,30.297295895247306
5830,59.920279,30.479531907551397
5831,59.9295816,30.3700264
5832,59.92152265,30.450670815065397
5833,59.9401051,30.3608235
5834,60.0337375,30.3976631745058
5835,60.0402748,30.3218178998986
5836,59.86198935,30.3041838756388
5838,60.01384109999999,30.2859096402422
5840,60.0273774,30.3876182
5841,60.00347885,30.247011432273894
5842,59.8455119,30.242366627042998
5844,59.8381498,30.3686471
5845,59.8547553,30.2065772
5846,60.0364884,30.3905981966885
5847,59.83245425,30.2222195970674
5848,59.8510782,30.4174043243101
5849,59.84139525,30.152978121868202
5850,60.0207996,30.4068964
5851,59.8894629,30.267461600000004
5852,59.98563845,30.2784753382862
5853,59.9403169,30.488332616182603
5854,59.8081802,30.37516645
5855,59.8778558,30.475261
5856,59.92658960000001,30.418985122149202
5857,59.84881565,30.157790500000004
5858,59.94466755,30.4181971791366
5859,59.73720705,30.4166072687428
5860,59.84246955,30.2403380963028
5861,59.8381491,30.506441100000004
5862,59.70628995,30.384576255367197
5863,59.82857190000001,30.1739741
5864,59.83830500000001,30.339915690845103
5865,60.0422211,30.399911
5867,60.01392095,30.3097871245202
5868,60.0340394,30.3650035
5869,59.83268185,30.153744923964
5870,59.8848793,29.8910968
5871,59.859534,30.179193624619106
5872,59.9991313,30.2882853
5873,59.8448665,30.3130582
5874,59.84177685,30.364921418642396
5875,59.96447885,30.4868948543214
5878,59.83694185,30.252497863108697
5879,59.9038127,30.475506300000006
5880,59.91440125,30.3263036513503
5881,59.8578429,30.476112100000005
5882,59.8670065,30.4108126
5883,60.0364115,30.393513899999995
5884,59.99833829999999,30.378740500000006
5886,59.99926565,29.765768
5887,59.8527531,30.030208188006398
5888,59.864749,30.5111444
5889,60.0064254,30.4181562194907
5890,59.95846650000001,30.2790757
5891,60.01707145,30.3992841466359
5892,59.84862095,30.274751697708602
5893,59.85055685,30.270374122716603
5894,59.85815175,30.355878153731197
5895,59.9296829,30.3507480065549
5896,60.0782365,29.9642892322161
5897,60.192135,29.6965535
5898,59.85280699999999,30.32993710000001
5899,59.91118255,30.493314944801106
5900,59.8378954,30.3324764
5901,59.9500195,30.2248255
5902,59.9989805,30.3554021525305
5903,60.19760865,29.6662503310252
5904,59.9296866,30.3137076
5905,59.7048127,30.385593249334804
5906,59.91056255,30.4715315
5908,59.87905645,30.3823111545605
5909,59.929318,30.3205933
5910,59.7241669,30.403417753511402
5911,59.69954485,30.4212936592219
5912,60.02357845,30.2570478943856
5914,59.8638918,30.5149208
5915,59.9569791,30.2288389
5916,59.7355051,30.3422102635122
5917,59.91421505,30.346275595560304
5918,59.7062187,30.411622039951
5920,60.0192728,30.3847206987987
5921,59.86186415,30.1644916080131
5922,59.9594907,30.3756607
5923,59.8613579,30.197249300000006
5924,60.0168948,30.3912530358065
5925,59.839123,30.2640915836972
5926,59.8525254,30.4732508
5927,59.9931558,29.7627243
5930,60.0279645,30.2873924
5931,60.04862745,30.3922118471773
5932,59.74470415,30.5735083931887
5933,59.9538644,30.223290446672802
5934,59.84052095,30.1479447147433
5936,59.85297560000001,30.1478679
5937,59.8570993,30.2107283
5938,60.0277688,30.2237988
5939,59.73491310000001,30.412637805532302
5940,59.8587221,30.3154967
5941,60.0209677,30.3939529
5942,59.9049458,30.314906300000004
5943,59.8615877,30.1891787
5944,59.98950960000001,30.313358552554003
5945,59.87160400000001,30.4462606184645
5946,60.02062895,30.274983552845306
5947,59.9051164,30.4830962
5948,59.8270181,30.395330003828203
5949,59.9966635,29.7656713
5950,59.84179625,30.3133705055118
5951,59.95358035,30.2401751278175
5952,60.02492105,30.2516131508445
5953,59.84058875,30.1486438750307
5954,59.9865296,30.2675705506016
5955,59.84708835,30.2733040183261
5956,59.7493189,30.6097411
5957,59.84034499999999,30.2710380740165
5958,59.95525035,30.4171994
5960,59.9234196,30.3050935
5961,60.2000864,29.6938054192544
5962,60.0272201,30.2223538
5964,59.960795,30.3111053
5965,59.84216335,30.2648653665133
5966,59.85150035,30.369477781574698
5968,60.00081465,30.3280890002321
5971,59.9911431,29.7617241
5972,59.87582270000001,30.3734207
5973,59.8763458,30.3789601547463
5974,59.91746285,30.288210280132894
5975,59.7075995,30.405952080964397
5976,59.96995740000001,30.4005988385226
5977,59.9670009,30.349326506406197
5978,59.9504413,30.4848787
5979,59.70872055,30.404223981470004
5981,59.8796791,30.3224693
5982,59.973485,30.3960816758323
5983,59.84525485,30.38294315
5984,59.7327907,30.5779515
5985,59.9138914,30.3558829
5986,59.94696995,30.500501576021104
5991,59.84120035,30.3953518
5992,59.8746153,30.397542112129397
5993,60.01070565,30.412686009054298
5994,59.95427420000001,30.4107436
5995,60.00403415,30.414135722852606
5996,59.73932435,30.614369611881298
5997,60.0166439,30.4107011750795
5998,59.9640751,30.357966354673906
5999,59.92562320000001,30.383398355221
6000,59.9539958,30.4182933
6001,59.92489465,30.405171656792497
6003,59.87169105,29.8559605286589
6004,60.059176,30.3123610089424
6005,59.91302815,29.7740454764375
6006,59.9438757,30.350761
6007,59.91583860000001,29.7707362
6008,59.90771915,29.77969635
6011,59.85072845,30.25336685
6012,59.7310432,30.579262252030507
6013,59.84973055,30.260759785134606
6014,59.73672205,30.5869352272054
6015,59.77221285,30.595023160763397
6016,59.9064575,29.8079507
6017,59.849096,30.370036987703198
6018,59.96056565,30.4877351643643
6019,59.850508,30.022242
6020,59.99730200000001,29.759917100000006
6022,59.912864600000006,30.293503
6023,59.9036505,30.2735983
6024,59.920715,30.2798935540013
6025,59.9964958,29.7772472
6028,59.99244525,29.790016408140698
6030,59.9189696,30.2784795
6031,59.798367000000006,30.5097602
6032,59.94094845,30.2337693080887
6033,59.9974466,29.7650756
6034,59.99023470000001,29.7748489
6035,59.98900989999999,30.1910300893118
6036,59.9597373,30.3099659
6037,59.82886375,30.16658285
6038,59.8303818,30.17317065
6039,59.82851280000001,30.17263495
6040,59.99711475,30.320333105592198
6041,60.00804010000001,30.228787292709107
6042,59.87957779999999,30.4558506
6043,59.87329739999999,30.473234989525398
6044,59.99934845,29.763726856352896
6046,59.9759089,30.4273866373325
6047,60.1950579,29.725696835493
6048,59.93601285,30.2421575114454
6049,59.8738468,30.3318304
6050,59.84730385,30.0243554198641
6052,59.93575870000001,30.3583537
6053,59.95887389999999,30.321113696823502
6054,59.999184,29.7701642384482
6055,59.9281523,30.3157784
6056,60.04021815,30.3838344325074
6057,59.9893802,30.3442754
6058,59.8770284,29.896040910229893
6059,59.91873270000001,30.297977600000007
6060,60.04211379999999,30.3392784
6061,59.935961,30.3513816
6062,60.02227315,30.313254521819896
6063,59.88333565,30.474254305201697
6065,59.7249808,30.399637899999995
6066,59.97094565,30.3842633587718
6067,59.9139848,30.2999267542135
6068,59.73775645,30.417738976305
6069,59.7349509,30.089217100000006
6071,60.00978249999999,30.245245
6072,60.0040229,30.3527746495728
6073,59.96732629999999,30.30177215
6074,59.9837488,30.277775800000004
6075,59.77615265,30.1467778501506
6076,59.93308489999999,30.2750597
6079,59.96276485,30.433015702347106
6080,60.00994895,30.2697983602715
6081,59.91781460000001,30.399542800000006
6082,59.73525325,30.34148465
6083,60.00079690000001,30.3435238
6084,59.91027879999999,30.3181152
6085,59.96916829999999,30.4311831701334
6086,59.9594907,30.3756607
6087,59.94952745,30.3790402988465
6088,59.92577289999999,30.487298100000004
6089,59.941348,30.356938219571
